transaction_id,date,month,quarter,sku,product_name,category,subcategory,region,channel,sales_rep,units_sold,unit_price_usd,gross_revenue_usd,discount_pct,net_revenue_usd,cogs_usd,gross_profit_usd
TXN-00571,2024-10-09,2024-10,Q4-2024,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,Central,E-Commerce,Karan Malhotra,358,3.9,1396.2,0,1396.2,645.02,751.18
TXN-00848,2024-10-10,2024-10,Q4-2024,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,South,Modern Trade,Rahul Mehta,262,4.82,1262.84,0,1262.84,618.58,644.26
TXN-00903,2024-10-11,2024-10,Q4-2024,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,South,Modern Trade,Sneha Patel,347,9.0,3123.0,10,2810.7,1483.71,1326.99
TXN-00050,2024-10-12,2024-10,Q4-2024,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,South,Direct to Consumer,Arjun Rao,452,4.3,1943.6,15,1652.06,729.99,922.07
TXN-00809,2024-10-12,2024-10,Q4-2024,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,South,Direct to Consumer,Rohan Gupta,17,4.29,72.93,10,65.64,34.85,30.79
TXN-00597,2024-10-13,2024-10,Q4-2024,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,East,E-Commerce,Meena Krishnan,240,4.83,1159.2,0,1159.2,633.96,525.24
TXN-00984,2024-10-13,2024-10,Q4-2024,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,East,E-Commerce,Priya Sharma,470,10.79,5071.3,0,5071.3,2561.23,2510.07
TXN-00758,2024-10-14,2024-10,Q4-2024,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,East,General Trade,Karan Malhotra,150,8.03,1204.5,0,1204.5,615.76,588.74
TXN-00933,2024-10-14,2024-10,Q4-2024,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,North,General Trade,Rohan Gupta,392,1.76,689.92,5,655.42,289.98,365.44
TXN-00188,2024-10-15,2024-10,Q4-2024,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,East,Direct to Consumer,Rohan Gupta,408,10.35,4222.8,5,4011.66,1856.59,2155.07
TXN-00639,2024-10-16,2024-10,Q4-2024,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,West,General Trade,Karan Malhotra,175,2.25,393.75,0,393.75,164.02,229.73
TXN-00163,2024-10-17,2024-10,Q4-2024,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,East,Direct to Consumer,Rahul Mehta,357,5.84,2084.88,5,1980.64,948.81,1031.83
TXN-00355,2024-10-17,2024-10,Q4-2024,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,West,E-Commerce,Arjun Rao,182,14.32,2606.24,0,2606.24,1263.82,1342.42
TXN-00611,2024-10-17,2024-10,Q4-2024,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,East,General Trade,Vikram Nair,236,3.35,790.6,0,790.6,378.71,411.89
TXN-01000,2024-10-17,2024-10,Q4-2024,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,West,Modern Trade,Sneha Patel,120,2.0,240.0,10,216.0,102.24,113.76
TXN-00991,2024-10-18,2024-10,Q4-2024,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,South,E-Commerce,Sneha Patel,351,1.83,642.33,10,578.1,280.91,297.19
TXN-00031,2024-10-19,2024-10,Q4-2024,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,West,E-Commerce,Rohan Gupta,226,6.88,1554.88,10,1399.39,768.7,630.69
TXN-00830,2024-10-19,2024-10,Q4-2024,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,South,General Trade,Divya Joshi,103,3.76,387.28,15,329.19,166.64,162.55
TXN-00371,2024-10-20,2024-10,Q4-2024,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,North,Direct to Consumer,Divya Joshi,331,5.31,1757.61,15,1493.97,690.68,803.29
TXN-00512,2024-10-20,2024-10,Q4-2024,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,South,E-Commerce,Anita Desai,359,5.21,1870.39,15,1589.83,650.73,939.1
TXN-00106,2024-10-22,2024-10,Q4-2024,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,East,Direct to Consumer,Rohan Gupta,349,8.98,3134.02,15,2663.92,1369.45,1294.47
TXN-00195,2024-10-22,2024-10,Q4-2024,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,Central,Direct to Consumer,Rahul Mehta,131,7.22,945.82,0,945.82,412.16,533.66
TXN-00340,2024-10-22,2024-10,Q4-2024,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,Central,General Trade,Rohan Gupta,81,6.12,495.72,15,421.36,197.05,224.31
TXN-00829,2024-10-22,2024-10,Q4-2024,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,South,Direct to Consumer,Arjun Rao,404,8.46,3417.84,0,3417.84,1548.17,1869.67
TXN-00007,2024-10-23,2024-10,Q4-2024,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,North,Modern Trade,Vikram Nair,50,12.44,622.0,15,528.7,219.49,309.21
TXN-00197,2024-10-25,2024-10,Q4-2024,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,Central,General Trade,Anita Desai,229,4.85,1110.65,0,1110.65,484.34,626.31
TXN-00392,2024-10-25,2024-10,Q4-2024,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,West,General Trade,Vikram Nair,143,5.03,719.29,15,611.4,280.6,330.8
TXN-00617,2024-10-26,2024-10,Q4-2024,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,East,Modern Trade,Meena Krishnan,315,4.94,1556.1,0,1556.1,750.4,805.7
TXN-00671,2024-10-26,2024-10,Q4-2024,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,East,Modern Trade,Priya Sharma,454,10.28,4667.12,5,4433.76,1927.25,2506.51
TXN-00006,2024-10-27,2024-10,Q4-2024,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,West,Modern Trade,Divya Joshi,434,7.27,3155.18,15,2681.9,1218.24,1463.66
TXN-00968,2024-10-27,2024-10,Q4-2024,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,East,Direct to Consumer,Anita Desai,380,1.69,642.2,5,610.09,320.27,289.82
TXN-00517,2024-10-28,2024-10,Q4-2024,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,East,General Trade,Vikram Nair,239,8.69,2076.91,10,1869.22,768.57,1100.65
TXN-00131,2024-10-29,2024-10,Q4-2024,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,East,General Trade,Rahul Mehta,177,1.45,256.65,0,256.65,110.39,146.26
TXN-00983,2024-10-29,2024-10,Q4-2024,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,South,Modern Trade,Divya Joshi,224,4.87,1090.88,10,981.79,495.92,485.87
TXN-00032,2024-10-30,2024-10,Q4-2024,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,West,General Trade,Vikram Nair,121,2.37,286.77,5,272.43,139.04,133.39
TXN-00427,2024-10-31,2024-10,Q4-2024,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,Central,E-Commerce,Sneha Patel,131,4.1,537.1,5,510.25,247.86,262.39
TXN-00913,2024-10-31,2024-10,Q4-2024,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,East,Modern Trade,Vikram Nair,117,10.26,1200.42,0,1200.42,645.09,555.33
TXN-00275,2024-11-01,2024-11,Q4-2024,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,South,Modern Trade,Priya Sharma,247,4.22,1042.34,5,990.22,459.09,531.13
TXN-00241,2024-11-02,2024-11,Q4-2024,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,Central,Direct to Consumer,Karan Malhotra,253,2.05,518.65,0,518.65,233.23,285.42
TXN-00444,2024-11-03,2024-11,Q4-2024,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,General Trade,Anita Desai,390,6.2,2418.0,15,2055.3,921.04,1134.26
TXN-00651,2024-11-03,2024-11,Q4-2024,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,South,E-Commerce,Priya Sharma,123,2.42,297.66,0,297.66,120.03,177.63
TXN-00653,2024-11-03,2024-11,Q4-2024,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,South,General Trade,Sneha Patel,57,1.29,73.53,5,69.85,37.56,32.29
TXN-00477,2024-11-04,2024-11,Q4-2024,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,South,General Trade,Priya Sharma,225,3.3,742.5,10,668.25,319.45,348.8
TXN-00961,2024-11-04,2024-11,Q4-2024,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,Central,General Trade,Rahul Mehta,404,5.08,2052.32,5,1949.7,903.26,1046.44
TXN-00443,2024-11-06,2024-11,Q4-2024,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,East,Modern Trade,Arjun Rao,169,9.68,1635.92,5,1554.12,821.72,732.4
TXN-00843,2024-11-06,2024-11,Q4-2024,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,North,General Trade,Vikram Nair,253,1.56,394.68,5,374.95,205.47,169.48
TXN-00999,2024-11-06,2024-11,Q4-2024,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,East,E-Commerce,Arjun Rao,160,6.82,1091.2,15,927.52,390.89,536.63
TXN-00094,2024-11-07,2024-11,Q4-2024,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,South,General Trade,Karan Malhotra,53,4.04,214.12,0,214.12,103.57,110.55
TXN-00644,2024-11-07,2024-11,Q4-2024,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,East,Modern Trade,Rahul Mehta,49,1.89,92.61,5,87.98,36.47,51.51
TXN-00828,2024-11-07,2024-11,Q4-2024,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,Central,Direct to Consumer,Rohan Gupta,300,5.73,1719.0,15,1461.15,651.64,809.51
TXN-00657,2024-11-08,2024-11,Q4-2024,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,North,Direct to Consumer,Priya Sharma,278,1.65,458.7,5,435.76,211.23,224.53
TXN-00055,2024-11-12,2024-11,Q4-2024,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,E-Commerce,Divya Joshi,351,8.58,3011.58,5,2861.0,1443.61,1417.39
TXN-00219,2024-11-12,2024-11,Q4-2024,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,Central,Modern Trade,Rahul Mehta,213,8.48,1806.24,10,1625.62,766.97,858.65
TXN-00722,2024-11-14,2024-11,Q4-2024,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,Central,Modern Trade,Priya Sharma,487,3.75,1826.25,15,1552.31,759.3,793.01
TXN-00727,2024-11-14,2024-11,Q4-2024,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,South,General Trade,Rahul Mehta,323,1.33,429.59,5,408.11,190.4,217.71
TXN-00896,2024-11-16,2024-11,Q4-2024,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,East,Direct to Consumer,Divya Joshi,112,2.3,257.6,0,257.6,127.19,130.41
TXN-00934,2024-11-16,2024-11,Q4-2024,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,Central,E-Commerce,Divya Joshi,233,9.59,2234.47,0,2234.47,1140.76,1093.71
TXN-00011,2024-11-18,2024-11,Q4-2024,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,North,General Trade,Karan Malhotra,118,8.24,972.32,5,923.7,492.06,431.64
TXN-00366,2024-11-18,2024-11,Q4-2024,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,West,E-Commerce,Meena Krishnan,415,5.49,2278.35,0,2278.35,1131.64,1146.71
TXN-00203,2024-11-19,2024-11,Q4-2024,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,North,General Trade,Priya Sharma,487,9.23,4495.01,5,4270.26,2341.68,1928.58
TXN-00220,2024-11-20,2024-11,Q4-2024,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,West,Modern Trade,Anita Desai,338,4.62,1561.56,5,1483.48,744.73,738.75
TXN-00249,2024-11-20,2024-11,Q4-2024,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,East,General Trade,Rohan Gupta,255,7.63,1945.65,15,1653.8,840.54,813.26
TXN-00369,2024-11-20,2024-11,Q4-2024,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,North,Modern Trade,Arjun Rao,77,1.88,144.76,15,123.05,59.71,63.34
TXN-00932,2024-11-20,2024-11,Q4-2024,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,West,General Trade,Rahul Mehta,373,1.95,727.35,0,727.35,319.35,408.0
TXN-00418,2024-11-21,2024-11,Q4-2024,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,North,General Trade,Karan Malhotra,481,1.53,735.93,5,699.13,302.82,396.31
TXN-00680,2024-11-21,2024-11,Q4-2024,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,Central,Modern Trade,Anita Desai,439,2.26,992.14,10,892.93,361.12,531.81
TXN-00331,2024-11-22,2024-11,Q4-2024,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,North,Direct to Consumer,Rohan Gupta,44,4.75,209.0,15,177.65,90.0,87.65
TXN-00726,2024-11-22,2024-11,Q4-2024,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,South,E-Commerce,Divya Joshi,148,5.95,880.6,10,792.54,412.6,379.94
TXN-00494,2024-11-24,2024-11,Q4-2024,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,South,Modern Trade,Rohan Gupta,133,4.51,599.83,0,599.83,244.46,355.37
TXN-00820,2024-11-24,2024-11,Q4-2024,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,West,General Trade,Vikram Nair,190,5.84,1109.6,5,1054.12,529.2,524.92
TXN-00382,2024-11-25,2024-11,Q4-2024,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,Central,Direct to Consumer,Vikram Nair,137,4.22,578.14,10,520.33,233.1,287.23
TXN-00612,2024-11-29,2024-11,Q4-2024,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,North,Modern Trade,Arjun Rao,452,9.84,4447.68,15,3780.53,1818.77,1961.76
TXN-00373,2024-11-30,2024-11,Q4-2024,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,South,General Trade,Divya Joshi,210,1.81,380.1,15,323.09,169.68,153.41
TXN-00261,2024-12-01,2024-12,Q4-2024,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,West,Direct to Consumer,Divya Joshi,54,7.86,424.44,0,424.44,181.54,242.9
TXN-00396,2024-12-01,2024-12,Q4-2024,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,East,Modern Trade,Vikram Nair,85,7.3,620.5,0,620.5,338.33,282.17
TXN-00992,2024-12-01,2024-12,Q4-2024,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,West,General Trade,Rahul Mehta,274,8.49,2326.26,15,1977.32,1021.84,955.48
TXN-00120,2024-12-02,2024-12,Q4-2024,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,East,Direct to Consumer,Rahul Mehta,446,9.2,4103.2,5,3898.04,1781.41,2116.63
TXN-00485,2024-12-02,2024-12,Q4-2024,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,North,General Trade,Anita Desai,193,4.63,893.59,5,848.91,373.73,475.18
TXN-00541,2024-12-02,2024-12,Q4-2024,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,East,Direct to Consumer,Rohan Gupta,325,10.64,3458.0,10,3112.2,1517.59,1594.61
TXN-00940,2024-12-02,2024-12,Q4-2024,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,South,Direct to Consumer,Rahul Mehta,23,5.08,116.84,10,105.16,43.99,61.17
TXN-00259,2024-12-04,2024-12,Q4-2024,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,East,General Trade,Rahul Mehta,93,4.06,377.58,10,339.82,149.04,190.78
TXN-00051,2024-12-05,2024-12,Q4-2024,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,Central,Direct to Consumer,Divya Joshi,490,5.67,2778.3,0,2778.3,1185.74,1592.56
TXN-00412,2024-12-05,2024-12,Q4-2024,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,Central,Direct to Consumer,Priya Sharma,479,4.3,2059.7,15,1750.74,734.56,1016.18
TXN-00419,2024-12-05,2024-12,Q4-2024,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,North,Direct to Consumer,Anita Desai,391,1.66,649.06,0,649.06,355.27,293.79
TXN-00442,2024-12-05,2024-12,Q4-2024,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,West,Modern Trade,Meena Krishnan,363,5.11,1854.93,10,1669.44,786.78,882.66
TXN-00529,2024-12-05,2024-12,Q4-2024,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,South,Modern Trade,Rohan Gupta,29,5.45,158.05,0,158.05,67.44,90.61
TXN-00755,2024-12-05,2024-12,Q4-2024,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,Central,Direct to Consumer,Karan Malhotra,225,3.91,879.75,15,747.79,332.16,415.63
TXN-00710,2024-12-07,2024-12,Q4-2024,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,West,Direct to Consumer,Priya Sharma,189,1.9,359.1,10,323.19,139.57,183.62
TXN-00963,2024-12-07,2024-12,Q4-2024,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,East,Direct to Consumer,Priya Sharma,14,10.06,140.84,15,119.71,60.69,59.02
TXN-00318,2024-12-08,2024-12,Q4-2024,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,West,E-Commerce,Rohan Gupta,230,2.32,533.6,15,453.56,225.72,227.84
TXN-00800,2024-12-08,2024-12,Q4-2024,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,South,Direct to Consumer,Sneha Patel,325,8.43,2739.75,15,2328.79,1089.81,1238.98
TXN-00073,2024-12-11,2024-12,Q4-2024,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,South,Direct to Consumer,Arjun Rao,399,1.86,742.14,0,742.14,380.57,361.57
TXN-00767,2024-12-11,2024-12,Q4-2024,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,Central,General Trade,Divya Joshi,356,5.2,1851.2,0,1851.2,827.47,1023.73
TXN-00502,2024-12-12,2024-12,Q4-2024,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,South,Direct to Consumer,Vikram Nair,65,3.58,232.7,0,232.7,125.42,107.28
TXN-00874,2024-12-12,2024-12,Q4-2024,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,North,E-Commerce,Vikram Nair,112,10.83,1212.96,5,1152.31,482.14,670.17
TXN-00170,2024-12-13,2024-12,Q4-2024,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,North,Direct to Consumer,Sneha Patel,123,2.39,293.97,0,293.97,120.96,173.01
TXN-00785,2024-12-13,2024-12,Q4-2024,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,West,Modern Trade,Priya Sharma,38,2.85,108.3,10,97.47,39.61,57.86
TXN-00114,2024-12-14,2024-12,Q4-2024,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,North,E-Commerce,Meena Krishnan,488,11.03,5382.64,0,5382.64,2815.56,2567.08
TXN-00720,2024-12-14,2024-12,Q4-2024,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,Central,General Trade,Vikram Nair,482,3.4,1638.8,15,1392.98,666.6,726.38
TXN-00781,2024-12-14,2024-12,Q4-2024,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,E-Commerce,Divya Joshi,51,8.96,456.96,15,388.42,200.03,188.39
TXN-00330,2024-12-17,2024-12,Q4-2024,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,South,E-Commerce,Sneha Patel,243,4.64,1127.52,5,1071.14,506.05,565.09
TXN-00596,2024-12-17,2024-12,Q4-2024,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,East,Direct to Consumer,Karan Malhotra,197,10.14,1997.58,5,1897.7,819.01,1078.69
TXN-00807,2024-12-17,2024-12,Q4-2024,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,West,Direct to Consumer,Anita Desai,122,5.5,671.0,5,637.45,269.97,367.48
TXN-00827,2024-12-17,2024-12,Q4-2024,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,East,Direct to Consumer,Karan Malhotra,345,2.35,810.75,0,810.75,383.42,427.33
TXN-00440,2024-12-18,2024-12,Q4-2024,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,North,E-Commerce,Divya Joshi,459,2.04,936.36,5,889.54,443.18,446.36
TXN-00250,2024-12-19,2024-12,Q4-2024,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,North,Direct to Consumer,Meena Krishnan,498,9.73,4845.54,0,4845.54,2149.33,2696.21
TXN-00821,2024-12-19,2024-12,Q4-2024,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,North,Modern Trade,Arjun Rao,241,10.36,2496.76,5,2371.92,1243.92,1128.0
TXN-00276,2024-12-20,2024-12,Q4-2024,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,South,General Trade,Rohan Gupta,89,2.93,260.77,10,234.69,120.82,113.87
TXN-00049,2024-12-24,2024-12,Q4-2024,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,South,General Trade,Rohan Gupta,166,3.71,615.86,15,523.48,227.26,296.22
TXN-00156,2024-12-24,2024-12,Q4-2024,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,West,General Trade,Rahul Mehta,442,8.47,3743.74,0,3743.74,1925.75,1817.99
TXN-00664,2024-12-24,2024-12,Q4-2024,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,E-Commerce,Anita Desai,325,8.94,2905.5,15,2469.67,1151.68,1317.99
TXN-00171,2024-12-25,2024-12,Q4-2024,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,General Trade,Arjun Rao,382,6.52,2490.64,10,2241.58,1170.68,1070.9
TXN-00364,2024-12-25,2024-12,Q4-2024,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,North,General Trade,Rohan Gupta,379,1.44,545.76,10,491.18,207.62,283.56
TXN-00201,2024-12-26,2024-12,Q4-2024,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,East,General Trade,Priya Sharma,289,3.53,1020.17,10,918.15,391.37,526.78
TXN-00586,2024-12-27,2024-12,Q4-2024,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,South,E-Commerce,Meena Krishnan,274,11.32,3101.68,10,2791.51,1465.06,1326.45
TXN-00046,2024-12-28,2024-12,Q4-2024,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,South,General Trade,Rahul Mehta,409,1.55,633.95,15,538.86,248.39,290.47
TXN-00084,2024-12-29,2024-12,Q4-2024,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,South,Direct to Consumer,Vikram Nair,418,1.75,731.5,0,731.5,389.19,342.31
TXN-00729,2024-12-30,2024-12,Q4-2024,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,Central,Direct to Consumer,Karan Malhotra,169,3.53,596.57,0,596.57,302.42,294.15
TXN-00837,2024-12-31,2024-12,Q4-2024,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,Central,General Trade,Rohan Gupta,57,2.79,159.03,5,151.08,74.97,76.11
TXN-00851,2024-12-31,2024-12,Q4-2024,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,East,Direct to Consumer,Anita Desai,93,8.22,764.46,0,764.46,353.89,410.57
TXN-00145,2025-01-01,2025-01,Q1-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,General Trade,Priya Sharma,414,6.42,2657.88,5,2524.99,1132.62,1392.37
TXN-00407,2025-01-01,2025-01,Q1-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,North,Direct to Consumer,Divya Joshi,402,9.55,3839.1,0,3839.1,2096.52,1742.58
TXN-00532,2025-01-01,2025-01,Q1-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,North,Modern Trade,Rahul Mehta,485,1.9,921.5,0,921.5,477.37,444.13
TXN-00813,2025-01-02,2025-01,Q1-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,West,General Trade,Anita Desai,161,4.0,644.0,0,644.0,259.14,384.86
TXN-00289,2025-01-03,2025-01,Q1-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,East,E-Commerce,Sneha Patel,272,2.86,777.92,5,739.02,306.54,432.48
TXN-00198,2025-01-04,2025-01,Q1-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,South,Modern Trade,Divya Joshi,44,4.0,176.0,5,167.2,79.6,87.6
TXN-00595,2025-01-05,2025-01,Q1-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,Central,Modern Trade,Arjun Rao,323,3.75,1211.25,0,1211.25,584.17,627.08
TXN-00045,2025-01-08,2025-01,Q1-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,South,Modern Trade,Sneha Patel,470,3.99,1875.3,15,1594.0,647.14,946.86
